Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],Fire Alarm
-16.134,52.69,1373.0,402.0,12968.0,19386,938.7,Yes
21.12,50.15,198.0,400.0,13150.0,20054,939.611,Yes
20.212,47.37,1208.0,400.0,12916.0,19421,938.733,Yes
20.81,51.04,340.0,400.0,13090.0,19922,939.317,Yes
26.9,47.95,1373.0,410.0,12965.0,19390,938.727,Yes
14.36,53.77,1195.0,400.0,12940.0,19428,938.716,Yes
12.196,52.0,1186.0,424.0,12873.0,19427,938.767,Yes
21.08,48.43,27.0,400.0,13250.0,20212,939.718,Yes
-5.018,57.65,625.0,541.0,12870.0,19631,939.211,Yes
-4.314,44.87,90.0,400.0,12797.0,20633,937.407,No
18.429,46.36,61.0,400.0,12830.0,20703,937.508,No
17.065,51.18,1103.0,609.0,12813.0,19444,939.021,Yes
26.46,50.23,1184.0,400.0,12926.0,19435,938.698,Yes
25.91,49.19,969.0,686.0,12781.0,19484,939.096,Yes
-8.652000000000001,53.41,131.0,400.0,13195.0,20133,939.686,Yes
-6.405,49.74,207.0,400.0,13150.0,20058,939.603,Yes
-6.174,49.49,203.0,400.0,13152.0,20061,939.603,Yes
17.5,52.36,1239.0,425.0,12919.0,19424,938.746,Yes
-21.397,53.08,1352.0,406.0,12969.0,19387,938.714,Yes
-8.472000000000001,46.98,92.0,400.0,12783.0,20632,937.421,No
9.188,47.63,1017.0,638.0,12802.0,19461,939.094,Yes
16.099,47.34,1113.0,400.0,12906.0,19453,938.721,Yes
26.69,48.59,1164.0,473.0,12858.0,19452,938.921,Yes
18.96,48.92,161.0,400.0,13149.0,20019,939.631,No
24.41,54.1,1413.0,411.0,12972.0,19377,938.702,Yes
-11.795,48.18,1367.0,409.0,12955.0,19388,938.73,Yes
12.66,55.84,13.0,400.0,12945.0,19875,939.773,No
-4.831,52.36,329.0,400.0,13096.0,19936,939.34,Yes
28.57,43.16,197.0,428.0,12769.0,20515,937.386,No
20.794,53.39,1230.0,400.0,12916.0,19412,938.698,Yes
24.73,52.85,1187.0,410.0,12929.0,19430,938.742,Yes
19.5,55.51,48.0,400.0,13249.0,20219,939.695,Yes
14.163,52.04,1147.0,459.0,12865.0,19449,938.849,Yes
27.12,54.2,18.0,400.0,13024.0,19928,939.76,No
19.241,48.97,178.0,427.0,12767.0,20540,937.429,No
0.7020000000000001,42.41,91.0,416.0,12774.0,20661,937.564,No
13.261,51.73,1063.0,437.0,12865.0,19456,938.817,Yes
22.707,51.2,85.0,400.0,13106.0,19973,939.592,No
19.557,23.11,28600.0,701.0,12660.0,18809,936.929,No
24.65,52.63,1086.0,577.0,12827.0,19462,939.008,Yes
24.4,53.9,1354.0,413.0,12954.0,19385,938.728,Yes
-6.721,47.34,117.0,406.0,12781.0,20604,937.405,No
24.65,52.99,1373.0,409.0,12969.0,19393,938.755,Yes
-5.609,43.64,89.0,400.0,12786.0,20632,937.43,No
27.117,44.78,47.0,429.0,12836.0,20727,937.56,No
-4.134,56.71,310.0,400.0,13111.0,19959,939.397,Yes
26.33,51.17,1107.0,400.0,12896.0,19457,938.748,Yes
-5.24,51.44,362.0,400.0,13058.0,19905,939.268,Yes
20.543000000000003,47.5,1034.0,551.0,12834.0,19465,938.993,Yes
26.37,46.99,192.0,433.0,12764.0,20535,937.38,No
25.796,55.03,0.0,400.0,13136.0,20033,939.657,No
18.382,51.23,12.0,400.0,13205.0,20134,939.618,No
15.364,47.44,1141.0,400.0,12902.0,19438,938.767,Yes
17.545,49.06,149.0,419.0,12776.0,20564,937.388,No
19.86,57.9,358.0,400.0,13057.0,19909,939.252,Yes
25.1,50.66,1208.0,418.0,12878.0,19429,938.74,Yes
-2.074,50.45,850.0,717.0,12771.0,19516,939.101,Yes
19.99,53.66,91.0,400.0,13237.0,20131,939.668,Yes
25.14,51.14,931.0,699.0,12783.0,19506,939.034,Yes
-3.4130000000000003,47.51,1323.0,407.0,12960.0,19397,938.696,Yes
20.825,46.87,1073.0,536.0,12833.0,19468,938.901,Yes
25.27,49.64,1201.0,416.0,12902.0,19436,938.705,Yes
26.13,51.87,1281.0,400.0,12997.0,19399,938.795,Yes
26.68,47.53,1078.0,618.0,12807.0,19463,939.068,Yes
14.63,49.17,1019.0,592.0,12825.0,19481,939.081,Yes
26.95,47.85,1360.0,400.0,12971.0,19389,938.733,Yes
23.89,53.49,735.0,914.0,12663.0,19538,939.156,Yes
19.77,64.28,625.0,556.0,12861.0,19645,939.232,Yes
20.04,53.03,116.0,400.0,13223.0,20104,939.653,Yes
-7.22,48.98,187.0,400.0,13159.0,20073,939.645,Yes
-9.202,49.13,5.0,400.0,13262.0,20224,939.729,Yes
9.544,48.59,172.0,429.0,12768.0,20548,937.325,No
-5.222,57.76,358.0,400.0,13057.0,19901,939.258,Yes
26.077,54.38,0.0,400.0,13128.0,20015,939.718,No
25.88,47.6,1402.0,426.0,12958.0,19378,938.717,Yes
20.562,46.97,1059.0,555.0,12837.0,19469,938.963,Yes
23.05,58.29,695.0,697.0,12782.0,19565,939.143,Yes
-4.706,50.04,268.0,400.0,13119.0,19998,939.536,Yes
20.06,53.07,62.0,400.0,13239.0,20157,939.665,Yes
26.92,47.89,1124.0,404.0,12903.0,19454,938.793,Yes
17.45,47.7,1061.0,483.0,12858.0,19461,938.912,Yes
20.67,53.09,207.0,400.0,13155.0,20064,939.609,Yes
24.45,53.53,1124.0,449.0,12868.0,19442,938.812,Yes
27.103,51.49,0.0,400.0,13060.0,19958,939.764,No
26.92,47.94,1285.0,400.0,12968.0,19407,938.734,Yes
46.23,15.72,622.0,400.0,13727.0,20577,936.638,No
26.8,47.38,1038.0,583.0,12822.0,19481,939.087,Yes
-4.114,49.76,276.0,400.0,13125.0,19994,939.461,Yes
26.9,47.21,1055.0,592.0,12816.0,19466,939.099,Yes
53.02,12.83,2220.0,400.0,13583.0,20108,936.67,No
1.914,49.73,1314.0,400.0,12952.0,19399,938.691,Yes
0.894,31.0,60000.0,1164.0,12421.0,18324,936.86,No
20.837,52.7,1109.0,561.0,12832.0,19448,938.9,Yes
26.19,51.69,956.0,510.0,12848.0,19489,938.902,Yes
32.66,17.82,164.0,2736.0,12543.0,20522,930.928,Yes
20.571,46.92,1115.0,519.0,12842.0,19448,938.885,Yes
24.82,52.21,1115.0,427.0,12875.0,19457,938.838,Yes
26.438,51.75,30.0,400.0,13083.0,19979,939.701,No
19.222,47.76,1145.0,400.0,12924.0,19430,938.72,Yes
51.41,24.09,60000.0,13832.0,11191.0,16084,936.819,No
26.95,47.75,1341.0,409.0,12991.0,19394,938.797,Yes
13.635,47.91,112.0,400.0,13182.0,20064,939.658,No
20.6,51.57,317.0,400.0,13112.0,19954,939.414,Yes
23.96,54.08,1028.0,654.0,12794.0,19477,939.092,Yes
12.007,44.15,0.0,400.0,13285.0,21243,937.414,No
26.02,51.83,1084.0,597.0,12823.0,19460,939.037,Yes
15.017,53.35,1092.0,400.0,12989.0,19449,938.732,Yes
0.035,55.69,931.0,690.0,12780.0,19502,939.08,Yes
26.63,48.75,1092.0,517.0,12845.0,19453,938.935,Yes
28.39,43.69,181.0,423.0,12771.0,20541,937.317,No
22.29,47.8,167.0,400.0,13209.0,20051,939.659,Yes
8.607000000000001,18.48,73.0,400.0,13543.0,21101,936.808,No
27.054,51.54,7.0,400.0,13060.0,19953,939.746,No
24.44,44.49,0.0,400.0,13443.0,21256,937.398,No
28.73,42.52,173.0,424.0,12772.0,20547,937.356,No
18.47,56.14,271.0,400.0,13122.0,19994,939.483,Yes
26.78,45.31,102.0,412.0,12817.0,20656,937.511,No
5.783,59.07,306.0,400.0,13121.0,19903,939.701,Yes
-6.236000000000001,51.99,210.0,400.0,13154.0,20062,939.602,Yes
19.8,53.62,24.0,400.0,13192.0,20136,939.59,No
20.92,50.51,249.0,400.0,13131.0,20016,939.523,Yes
19.99,60.28,296.0,400.0,13134.0,19925,939.665,Yes
24.68,52.8,1375.0,400.0,12989.0,19387,938.755,Yes
24.33,54.22,1383.0,416.0,12968.0,19381,938.713,Yes
23.8,53.76,791.0,934.0,12657.0,19537,939.162,Yes
-5.205,57.36,473.0,595.0,12848.0,19790,939.225,Yes
16.227999999999998,53.82,1153.0,406.0,12902.0,19450,938.755,Yes
17.3,49.51,0.0,400.0,13102.0,19984,939.704,No
15.682,53.42,1118.0,605.0,12813.0,19447,939.039,Yes
24.04,53.94,981.0,625.0,12806.0,19479,939.092,Yes
-4.199,52.88,329.0,400.0,13098.0,19941,939.395,Yes
24.66,52.9,1220.0,440.0,12870.0,19427,938.82,Yes
23.78,53.12,990.0,703.0,12781.0,19490,939.082,Yes
24.72,52.69,1147.0,411.0,12877.0,19439,938.76,Yes
23.3,46.31,55.0,406.0,12834.0,20716,937.511,No
16.916,47.34,162.0,428.0,12775.0,20561,937.354,No
27.01,47.63,1205.0,407.0,12915.0,19423,938.717,Yes
26.72,48.58,1314.0,400.0,12964.0,19408,938.698,Yes
43.92,31.41,60000.0,1221.0,12385.0,18271,936.855,No
-4.113,50.15,304.0,400.0,13106.0,19963,939.465,Yes
-5.181,67.21,576.0,638.0,12823.0,19683,939.231,Yes
14.744000000000002,52.06,1172.0,406.0,12893.0,19438,938.765,Yes
-4.4,54.2,306.0,400.0,13120.0,19966,939.375,Yes
22.26,48.22,149.0,400.0,13213.0,20072,939.664,Yes
20.597,51.92,1197.0,405.0,12912.0,19425,938.692,Yes
-21.061,53.23,1402.0,418.0,12972.0,19383,938.704,Yes
-7.771,46.42,85.0,400.0,12784.0,20642,937.453,No
-4.852,64.03,675.0,719.0,12770.0,19583,939.153,Yes
27.14,47.19,1191.0,427.0,12870.0,19431,938.827,Yes
43.85,32.0,60000.0,1297.0,12351.0,18216,936.844,No
-21.995,53.21,1366.0,405.0,12970.0,19386,938.722,Yes
-4.306,54.49,326.0,400.0,13103.0,19940,939.372,Yes
-3.874,53.33,696.0,880.0,12691.0,19565,939.146,Yes
47.88,27.02,60000.0,5291.0,11613.0,17015,936.85,No
11.128,47.37,1030.0,620.0,12811.0,19483,939.089,Yes
21.85,56.11,321.0,400.0,13119.0,19900,939.671,Yes
25.93,47.43,1270.0,443.0,12915.0,19421,938.67,Yes
18.53,52.01,160.0,400.0,13165.0,20013,939.669,No
46.36,26.17,11189.0,436.0,12802.0,19252,936.908,No
19.09,52.16,349.0,400.0,13083.0,19911,939.326,Yes
20.023,48.43,1097.0,569.0,12821.0,19461,938.962,Yes
-7.0,49.43,215.0,400.0,13144.0,20059,939.597,Yes
36.46,15.34,0.0,938.0,13075.0,20637,930.921,Yes
1.412,49.35,1406.0,430.0,12970.0,19375,938.79,Yes
-13.46,13.79,1963.0,400.0,13634.0,20178,936.673,No
-8.224,49.45,150.0,400.0,13182.0,20114,939.669,Yes
17.635,51.2,1130.0,500.0,12850.0,19459,938.909,Yes
23.17,55.72,908.0,686.0,12777.0,19493,939.086,Yes
-7.541,42.25,92.0,400.0,12791.0,20641,937.517,No
41.22,13.82,295.0,4567.0,12341.0,19817,930.901,Yes
-4.101,55.44,308.0,400.0,13108.0,19955,939.434,Yes
-4.871,47.91,1339.0,419.0,12992.0,19393,938.795,Yes
20.54,30.78,0.0,400.0,13455.0,19926,931.141,No
-4.236000000000001,57.74,816.0,906.0,12674.0,19537,939.14,Yes
-4.419,60.46,910.0,964.0,12638.0,19505,939.145,Yes
21.57,52.51,104.0,400.0,13235.0,20107,939.665,Yes
-1.92,40.46,54.0,400.0,12788.0,20691,937.534,No
21.49,49.2,196.0,400.0,13153.0,20068,939.631,Yes
11.997,52.14,1153.0,420.0,12874.0,19440,938.801,Yes
10.616,46.14,140.0,400.0,13166.0,20027,939.667,No
54.31,19.85,37841.0,741.0,12632.0,18666,936.863,No
26.833,49.08,14.0,400.0,13078.0,19957,939.709,No
13.23,53.03,1067.0,618.0,12812.0,19461,939.067,Yes
2.3080000000000003,54.79,902.0,669.0,12794.0,19493,939.075,Yes
27.06,47.11,1151.0,513.0,12845.0,19445,938.892,Yes
24.93,51.49,1176.0,481.0,12855.0,19441,938.921,Yes
-17.163,12.95,2132.0,400.0,13624.0,20137,936.699,No
20.523000000000003,52.99,1140.0,547.0,12832.0,19436,938.91,Yes
20.53,51.93,308.0,400.0,13112.0,19961,939.409,Yes
20.794,53.03,1097.0,538.0,12833.0,19458,938.894,Yes
20.287,53.28,0.0,400.0,13231.0,20175,939.595,No
25.34,49.03,1253.0,426.0,12917.0,19417,938.673,Yes
20.67,56.37,259.0,400.0,13146.0,19950,939.651,Yes
22.02,49.27,4.0,400.0,13265.0,20233,939.726,Yes
11.062,47.59,1040.0,629.0,12811.0,19471,939.089,Yes
26.94,47.14,1051.0,583.0,12824.0,19470,939.029,Yes
26.91,48.0,1224.0,400.0,12922.0,19425,938.728,Yes
24.43,53.69,1107.0,414.0,12879.0,19446,938.766,Yes
24.37,53.34,1005.0,567.0,12833.0,19488,939.026,Yes
18.895,53.02,1000.0,564.0,12829.0,19483,939.019,Yes
24.0,53.03,977.0,673.0,12790.0,19489,939.097,Yes
-4.084,54.11,308.0,400.0,13109.0,19956,939.416,Yes
15.922,47.2,1164.0,483.0,12859.0,19435,938.912,Yes
12.122,47.21,1157.0,404.0,12884.0,19449,938.792,Yes
25.196,55.47,25.0,400.0,13136.0,20006,939.617,No
14.498,53.03,1161.0,400.0,12939.0,19450,938.743,Yes
26.8,48.01,1086.0,500.0,12850.0,19461,938.883,Yes
23.9,53.3,705.0,861.0,12698.0,19549,939.121,Yes
-6.135,52.9,217.0,400.0,13136.0,20048,939.618,Yes
21.2,54.71,5.0,400.0,13268.0,20252,939.683,Yes
23.9,53.44,753.0,865.0,12695.0,19552,939.137,Yes
-7.485,50.43,179.0,400.0,13164.0,20087,939.66,Yes
19.93,56.19,248.0,400.0,13145.0,20023,939.514,Yes
0.57,47.51,1295.0,400.0,12956.0,19401,938.684,Yes
26.23,52.16,1163.0,400.0,12924.0,19437,938.729,Yes
20.822,47.12,1046.0,528.0,12840.0,19467,938.913,Yes
24.44,53.83,1184.0,413.0,12909.0,19427,938.704,Yes
26.72,48.64,1184.0,400.0,12925.0,19435,938.709,Yes
-16.158,53.01,1369.0,409.0,12967.0,19381,938.68,Yes
24.41,44.9,0.0,400.0,13428.0,21249,937.381,No
26.58,47.86,1044.0,627.0,12803.0,19467,939.099,Yes
-4.948,59.43,630.0,536.0,12877.0,19624,939.186,Yes
3.3280000000000003,52.43,1383.0,412.0,12943.0,19381,938.688,Yes
17.124000000000002,48.03,198.0,427.0,12764.0,20518,937.375,No
24.57,53.01,1138.0,510.0,12843.0,19447,938.898,Yes
27.082,53.43,25.0,400.0,13005.0,19914,939.75,No
26.83,47.93,1354.0,417.0,12948.0,19391,938.705,Yes
-17.944000000000003,47.93,1350.0,400.0,12964.0,19393,938.745,Yes
13.139,51.24,1117.0,400.0,12896.0,19449,938.757,Yes
24.31,54.55,806.0,714.0,12771.0,19534,939.128,Yes
26.8,48.29,1174.0,424.0,12874.0,19435,938.789,Yes
19.5,58.12,351.0,400.0,13071.0,19918,939.278,Yes
20.29,51.85,134.0,400.0,13220.0,20087,939.613,Yes
11.49,56.15,8.0,400.0,12740.0,19749,939.835,No
18.46,42.17,170.0,428.0,12776.0,20549,937.411,No
24.52,53.61,1239.0,418.0,12920.0,19416,938.691,Yes
27.06,47.0,1042.0,541.0,12834.0,19466,938.917,Yes
26.47,50.05,1074.0,400.0,12885.0,19454,938.748,Yes
12.357,44.38,0.0,400.0,13412.0,21234,937.411,No
24.78,52.3,1136.0,488.0,12850.0,19450,938.9,Yes
-5.605,52.86,66.0,400.0,13241.0,20148,939.673,Yes
24.54,53.45,1143.0,402.0,12893.0,19438,938.776,Yes
19.585,48.01,1086.0,500.0,12850.0,19461,938.883,Yes
-2.081,50.46,883.0,711.0,12766.0,19516,939.104,Yes
24.72,52.6,1082.0,469.0,12857.0,19451,938.894,Yes
20.766,47.91,1166.0,400.0,12922.0,19429,938.726,Yes
26.98,44.74,11.0,441.0,12867.0,20772,937.583,No
24.25,53.72,1164.0,400.0,13010.0,19431,938.758,Yes
17.066,48.06,1138.0,409.0,12906.0,19444,938.706,Yes
20.2,52.22,53.0,400.0,13229.0,20157,939.692,Yes
-4.669,41.29,71.0,400.0,12790.0,20651,937.394,No
-20.728,50.11,1431.0,417.0,12961.0,19374,938.701,Yes
9.947,51.26,1069.0,644.0,12802.0,19467,939.067,Yes
27.02,47.25,1164.0,529.0,12841.0,19438,938.882,Yes
17.597,47.66,1111.0,400.0,12913.0,19455,938.713,Yes
-4.842,52.19,253.0,400.0,13117.0,19999,939.517,Yes
16.605,49.72,1094.0,469.0,12860.0,19456,938.918,Yes
0.2319999999999999,48.57,173.0,400.0,13203.0,20049,939.664,Yes
7.631,57.63,218.0,400.0,13180.0,19992,939.679,Yes
22.33,48.19,32.0,400.0,13261.0,20194,939.669,Yes
18.8,47.14,193.0,443.0,12761.0,20531,937.42,No
24.21,64.39,115.0,1203.0,13060.0,19832,931.237,Yes
26.95,42.91,105.0,413.0,12770.0,20619,937.429,No
16.82,52.0,86.0,400.0,13107.0,19979,939.6,No
4.368,51.25,1339.0,417.0,12946.0,19395,938.705,Yes
4.777,55.57,314.0,400.0,13116.0,19902,939.703,Yes
3.562,54.51,967.0,669.0,12792.0,19490,939.089,Yes
14.188,50.03,1155.0,470.0,12862.0,19442,938.827,Yes
24.24,53.4,1147.0,625.0,12800.0,19445,939.052,Yes
26.41,46.17,92.0,400.0,12784.0,20649,937.467,No
17.45,52.81,0.0,400.0,13193.0,20123,939.622,No
-5.752999999999999,47.65,91.0,403.0,12783.0,20636,937.442,No
26.72,47.78,1078.0,589.0,12820.0,19460,939.031,Yes
-1.141,51.55,958.0,717.0,12767.0,19492,939.063,Yes
27.121,49.87,1.0,400.0,13046.0,19948,939.771,No
25.084,53.42,5.0,400.0,12773.0,19784,939.839,No
12.56,54.56,14.0,400.0,12916.0,19860,939.767,No
3.23,53.14,1366.0,416.0,12946.0,19399,938.697,Yes
-15.729,22.81,60000.0,17312.0,11021.0,15754,936.816,No
21.5,59.7,783.0,933.0,12660.0,19526,939.152,Yes
-6.534,53.56,58.0,400.0,13243.0,20158,939.653,Yes
1.487,51.28,174.0,400.0,13207.0,20050,939.655,Yes
18.53,56.23,357.0,400.0,13077.0,19906,939.293,Yes
15.325,48.08,1153.0,400.0,12893.0,19440,938.771,Yes
17.55,53.75,19.0,400.0,13200.0,20140,939.564,No
1.335,15.95,845.0,400.0,13686.0,20440,936.683,No
20.825,47.79,1097.0,546.0,12838.0,19459,938.93,Yes
26.53,48.78,1019.0,578.0,12829.0,19478,939.028,Yes
14.795,47.24,1034.0,594.0,12827.0,19474,939.095,Yes
20.851,50.17,1046.0,527.0,12845.0,19476,938.913,Yes
-8.066,48.9,27.0,400.0,13253.0,20192,939.711,Yes
-8.482000000000001,54.67,145.0,400.0,13189.0,20126,939.653,Yes
24.45,52.75,1134.0,636.0,12806.0,19455,939.079,Yes
3.161,48.12,1276.0,400.0,12994.0,19403,938.8,Yes
19.449,48.86,1201.0,401.0,12908.0,19424,938.705,Yes
9.776,52.36,1124.0,400.0,12977.0,19440,938.733,Yes
25.23,52.52,921.0,672.0,12785.0,19507,939.095,Yes
26.346,56.81,15.0,400.0,12886.0,19839,939.79,No
17.838,53.32,1096.0,498.0,12852.0,19453,938.92,Yes
24.51,53.67,1159.0,400.0,12896.0,19434,938.741,Yes
26.83,48.31,1358.0,400.0,12975.0,19387,938.72,Yes
28.7,42.62,187.0,429.0,12775.0,20520,937.38,No
14.64,48.91,1034.0,591.0,12819.0,19473,939.088,Yes
25.86,47.68,1427.0,420.0,12967.0,19373,938.719,Yes
-5.233,42.59,119.0,400.0,12789.0,20594,937.354,No
13.056,47.18,1141.0,424.0,12878.0,19439,938.746,Yes
26.96,47.78,1369.0,400.0,12969.0,19380,938.725,Yes
21.67,59.93,129.0,400.0,13224.0,20084,939.68,Yes
24.41,53.77,1379.0,415.0,12943.0,19377,938.698,Yes
28.42,43.4,158.0,407.0,12784.0,20569,937.422,No
24.8,51.6,879.0,742.0,12761.0,19514,939.118,Yes
19.39,53.8,0.0,400.0,13247.0,20200,939.607,No
25.02,49.46,1059.0,629.0,12803.0,19469,939.059,Yes
8.392999999999999,59.52,139.0,400.0,13220.0,20087,939.701,Yes
-21.942,54.12,1339.0,405.0,12968.0,19385,938.722,Yes
-21.15,47.72,1341.0,401.0,12974.0,19390,938.702,Yes
26.693,41.69,73.0,454.0,12827.0,20708,937.579,No
26.37,48.3,1013.0,642.0,12803.0,19489,939.086,Yes
51.44,23.28,31104.0,702.0,12660.0,18770,936.9,No
26.78,48.39,1404.0,400.0,12971.0,19388,938.715,Yes
24.9,51.68,1383.0,410.0,12971.0,19383,938.72,Yes
26.61,49.04,1088.0,481.0,12853.0,19459,938.917,Yes
24.43,53.94,1233.0,411.0,12922.0,19429,938.72,Yes
21.25,61.24,904.0,967.0,12642.0,19504,939.114,Yes
19.92,59.13,320.0,400.0,13107.0,19884,939.677,Yes
21.52,59.58,595.0,580.0,12853.0,19662,939.23,Yes
15.111,47.8,1176.0,401.0,12902.0,19445,938.798,Yes
26.54,49.42,1061.0,426.0,12874.0,19457,938.822,Yes
24.59,53.21,1366.0,405.0,12970.0,19386,938.722,Yes
19.93,53.48,137.0,400.0,13210.0,20066,939.633,Yes
26.64,48.88,1105.0,506.0,12850.0,19456,938.881,Yes
21.06,64.09,198.0,400.0,13196.0,20025,939.7,Yes
17.62,49.16,11.0,400.0,13098.0,20007,939.711,No
24.48,53.76,1233.0,422.0,12908.0,19421,938.731,Yes
18.336,53.32,1258.0,409.0,12919.0,19415,938.731,Yes
2.187,52.95,925.0,673.0,12785.0,19497,939.071,Yes
20.27,55.3,348.0,400.0,13067.0,19916,939.288,Yes
17.374000000000002,48.75,160.0,421.0,12774.0,20561,937.374,No
-3.045,57.49,764.0,725.0,12767.0,19542,939.131,Yes
-21.632,54.03,1398.0,418.0,12962.0,19378,938.755,Yes
-9.052,48.28,16.0,400.0,13255.0,20211,939.708,Yes
49.17,24.97,18742.0,648.0,12693.0,18972,936.881,No
12.478,53.54,1161.0,405.0,12886.0,19439,938.764,Yes
17.750999999999998,53.7,1103.0,400.0,12910.0,19459,938.671,Yes
0.066,52.6,139.0,400.0,13228.0,20079,939.663,Yes
12.371,50.03,1143.0,451.0,12864.0,19439,938.828,Yes
-8.843,54.7,45.0,400.0,13236.0,20172,939.684,Yes
24.76,52.59,1415.0,424.0,12968.0,19375,938.705,Yes
-5.175,61.99,567.0,573.0,12851.0,19698,939.225,Yes
21.62,59.08,259.0,400.0,13146.0,19947,939.687,Yes
-19.157,47.81,1339.0,401.0,12973.0,19383,938.715,Yes
20.836,53.03,1134.0,550.0,12833.0,19455,938.911,Yes
12.943,47.31,1082.0,431.0,12877.0,19459,938.83,Yes
26.46,48.43,1032.0,622.0,12814.0,19476,939.081,Yes
26.54,49.36,1335.0,400.0,12972.0,19391,938.704,Yes
15.417,49.69,1122.0,447.0,12863.0,19450,938.913,Yes
22.4,47.58,109.0,400.0,13233.0,20087,939.66,Yes
18.079,48.21,1145.0,400.0,12906.0,19441,938.711,Yes
-5.654,56.36,227.0,400.0,13135.0,20032,939.608,Yes
17.644000000000002,47.24,1176.0,410.0,12895.0,19431,938.712,Yes
56.04,19.17,42013.0,845.0,12582.0,18606,936.901,No
15.887,47.52,199.0,438.0,12767.0,20521,937.41,No
14.218,47.07,1101.0,456.0,12865.0,19453,938.874,Yes
3.52,57.12,344.0,400.0,13103.0,19868,939.699,Yes
12.739,52.95,990.0,582.0,12822.0,19489,939.057,Yes
12.0,52.58,1117.0,413.0,12871.0,19441,938.809,Yes
46.3,28.49,11358.0,400.0,12838.0,19244,936.874,No
21.62,49.01,189.0,400.0,13160.0,20075,939.634,Yes
10.05,46.8,1120.0,400.0,12981.0,19457,938.741,Yes
-6.565,52.12,1344.0,412.0,12955.0,19399,938.746,Yes
45.22,27.62,16640.0,400.0,12861.0,19039,936.85,No
26.5,45.61,82.0,404.0,12777.0,20634,937.438,No
-3.212,47.13,138.0,400.0,12789.0,20586,937.321,No
20.373,53.23,1094.0,529.0,12838.0,19452,938.878,Yes
20.05,55.66,296.0,400.0,13127.0,19972,939.382,Yes
24.58,53.35,1253.0,408.0,12908.0,19411,938.719,Yes
26.58,49.24,1371.0,400.0,12975.0,19390,938.708,Yes
12.633,47.23,1096.0,429.0,12876.0,19456,938.805,Yes
-5.812,14.02,1277.0,400.0,13691.0,20343,936.666,No
-7.886,52.99,36.0,400.0,13242.0,20180,939.669,Yes
26.29,46.7,106.0,412.0,12777.0,20648,937.584,No
26.61,48.4,1147.0,400.0,13019.0,19440,938.757,Yes
43.29,18.48,0.0,400.0,13640.0,21357,936.809,No
18.62,50.81,1184.0,400.0,12932.0,19434,938.71,Yes
20.112,53.82,1231.0,402.0,12926.0,19428,938.683,Yes
8.772,53.2,1343.0,423.0,12983.0,19390,938.84,Yes
19.55,54.9,121.0,400.0,13203.0,20148,939.663,Yes
-4.424,50.17,317.0,400.0,13107.0,19948,939.414,Yes
-21.829,53.51,1413.0,408.0,12971.0,19379,938.714,Yes
13.35,50.86,0.0,400.0,12480.0,19382,939.758,No
19.872,52.84,25.0,400.0,13196.0,20133,939.6,No
12.284,41.01,0.0,400.0,13240.0,21130,937.472,No
10.847,42.5,163.0,417.0,12784.0,20572,937.317,No
18.68,52.18,38.0,400.0,13145.0,20014,939.61,No
24.52,53.52,1415.0,404.0,12969.0,19383,938.741,Yes
15.91,53.33,22.0,400.0,13107.0,19991,939.655,No
13.304,44.79,0.0,400.0,13239.0,21167,937.428,No
-0.063,54.51,902.0,690.0,12788.0,19513,939.086,Yes
21.25,50.12,201.0,400.0,13155.0,20076,939.607,Yes
26.58,48.68,1132.0,400.0,12977.0,19439,938.752,Yes
19.861,52.97,31.0,400.0,13188.0,20126,939.586,No
-6.021,51.41,204.0,400.0,13146.0,20056,939.598,Yes
24.45,53.5,1118.0,445.0,12870.0,19455,938.813,Yes
24.68,53.02,1396.0,406.0,12974.0,19376,938.701,Yes
26.6,49.19,1318.0,400.0,12962.0,19396,938.71,Yes
21.56,52.29,3.0,400.0,13275.0,20249,939.681,Yes
20.58,54.69,175.0,400.0,13168.0,20087,939.619,Yes
-9.264,54.43,30.0,400.0,13246.0,20209,939.739,Yes
24.51,53.67,1205.0,409.0,12924.0,19429,938.726,Yes
24.52,53.58,1239.0,414.0,12916.0,19420,938.66,Yes
26.88,48.08,1210.0,400.0,12928.0,19424,938.697,Yes
13.517,44.62,0.0,400.0,13099.0,20996,937.449,No
16.91,53.84,47.0,400.0,13128.0,20012,939.648,No
28.72,41.72,114.0,400.0,12792.0,20607,937.36,No
-3.064,53.48,110.0,400.0,13229.0,20113,939.651,Yes
24.62,52.29,1124.0,602.0,12817.0,19448,939.038,Yes
21.885,49.64,5.0,417.0,12564.0,19655,939.821,No
-0.524,52.36,128.0,400.0,13220.0,20083,939.614,Yes
24.993,48.84,16.0,400.0,13133.0,20036,939.594,No
-5.903,47.75,37.0,400.0,13260.0,20184,939.662,Yes
-5.416,47.89,59.0,400.0,13250.0,20156,939.642,Yes
-17.926,49.81,1341.0,400.0,12977.0,19385,938.703,Yes
14.415,49.63,1147.0,400.0,12900.0,19447,938.794,Yes
16.817,47.86,1159.0,406.0,12902.0,19434,938.716,Yes
-4.091,51.2,295.0,400.0,13115.0,19966,939.416,Yes
24.73,52.71,1140.0,401.0,12887.0,19442,938.777,Yes
-2.295,57.25,937.0,728.0,12764.0,19499,939.142,Yes
-17.709,47.99,1373.0,407.0,12979.0,19391,938.719,Yes
18.88,50.41,199.0,400.0,13139.0,19976,939.644,No
